tensor_index,PLAYER_ID,PLAYER_NAME,DRAFT_YEAR,season_num,season_string,games_with_shots,shot_attempts,shot_makes,fg_pct,cohort_label,shot_emb_1,shot_emb_2,shot_emb_3,shot_emb_4,shot_emb_5,shot_emb_6,shot_emb_7,shot_emb_8,shot_emb_9,shot_emb_10,shot_emb_11,shot_emb_12,shot_emb_13,shot_emb_14,shot_emb_15,shot_emb_16,shot_emb_17,shot_emb_18,shot_emb_19,shot_emb_20,shot_emb_21,shot_emb_22,shot_emb_23,shot_emb_24,shot_style_subtype_id,shot_style_subtype,shot_style_subtype_probability,shot_style_entropy,shot_style_prob_0,shot_style_prob_1,shot_style_prob_2,shot_style_prob_3,shot_style_prob_4
2226,203926,Doug McDermott,2014,3,2016-17,64,497,222,0.4466800804828973,draft,-1.064735,-6.0757847,-4.983274,14.742456,6.1316357,-2.6021974,4.325534,-3.7949662,9.438364,-4.1849914,0.090780064,12.231001,-5.1838737,-2.6855178,2.9976437,-3.8443766,-3.7467017,6.200802,6.8181334,-6.765819,-19.307858,0.960636,-7.5927935,5.649348,0,Rim Pressure Drivers,0.9908034665914546,0.05793012668338768,0.9908034665914546,0.006394170989839243,9.961580123155155e-109,3.3849134298876463e-109,0.002802362418709518
2227,203926,Doug McDermott,2014,4,2017-18,79,508,237,0.4665354330708661,draft,11.010566,0.348814,5.9099507,12.875702,4.9038925,0.7255585,4.732522,-7.7100224,16.081543,-6.065593,-0.65604764,12.242842,-15.641689,-1.8323491,-8.078276,4.033943,-1.3915992,11.7205105,8.192625,-7.7460804,-21.68929,7.660013,-12.142164,13.011677,4,Midrange Shot Creators,0.9999803482181181,0.00024387171597165446,5.095573163247352e-06,1.4556208716501602e-05,8.5041909213478e-38,7.616994685551409e-17,0.9999803482181181
2228,203928,Cory Jefferson,2014,1,2014-15,46,166,75,0.4518072289156626,draft,10.552776,-14.814879,-2.1440518,20.21959,13.048248,-9.056963,11.346676,2.325008,8.73398,2.7467518,18.177452,12.108649,-3.545977,-12.174545,-11.568457,0.45693314,6.7183867,14.735178,6.608945,-19.721428,-9.874469,14.886593,-16.660423,-9.038605,2,Arc-Heavy Spacers,0.9999976195441374,3.323831101651095e-05,5.318379605266147e-26,1.08972628743694e-40,0.9999976195441374,4.898354196464867e-09,2.375557506327018e-06
2229,203932,Aaron Gordon,2014,1,2014-15,46,207,93,0.4492753623188406,draft,20.364782,-6.4724445,3.4401798,24.577633,15.953459,-8.856373,4.625743,-11.086496,7.130563,-3.2205973,17.447992,9.59783,-11.601813,-11.432769,-20.293854,6.603903,4.29821,26.511421,0.4377854,-13.253109,-13.85668,23.247414,-15.735001,3.586414,4,Midrange Shot Creators,0.999999998797847,2.5893405018307974e-08,8.394483986440264e-37,1.1810171619597391e-39,3.849639827522089e-77,1.2021555137377676e-09,0.999999998797847
2230,203932,Aaron Gordon,2014,2,2015-16,77,573,274,0.4781849912739965,draft,13.115777,-7.743431,-3.882055,25.286915,19.577589,-11.160337,13.955599,-5.0783677,9.199001,8.559977,10.924307,22.905798,-1.968456,-5.4095497,-12.456373,4.912343,1.0579743,20.358028,2.191919,-15.479134,-20.348408,14.018074,-17.611206,-4.6944246,4,Midrange Shot Creators,0.5967247506534609,0.674317338023666,0.4032752493465396,5.723810651260431e-22,4.804267260617714e-25,3.1451114480540523e-52,0.5967247506534609
2231,203932,Aaron Gordon,2014,3,2016-17,80,864,393,0.4548611111111111,draft,11.594189,-4.7569923,-1.4342637,21.979517,15.952583,-7.4121842,3.2158504,-4.659102,5.836652,-1.5273895,11.268425,16.556463,-6.5748067,-1.7314426,-13.879625,1.1750674,-0.78835154,19.677103,2.6955876,-12.855969,-20.512276,13.306885,-12.913961,1.4151869,0,Rim Pressure Drivers,0.9996569074386223,0.0030800581444694265,0.9996569074386223,3.6799089713381816e-13,5.579635010919592e-76,7.439522353189948e-23,0.00034309256101263796
2232,203932,Aaron Gordon,2014,4,2017-18,58,865,375,0.4335260115606936,draft,9.388549,-1.1098402,0.53067285,13.084583,6.953742,-2.3027744,2.5731788,-4.4872036,18.873943,1.4815946,0.2613749,11.814578,-11.592117,1.2435598,-6.4745255,4.48108,-3.7097626,6.848778,8.767558,-7.724365,-18.731827,7.269545,-6.2941313,11.729282,0,Rim Pressure Drivers,0.9683894245289758,0.1404570771345537,0.9683894245289758,1.878713495272511e-05,1.405646218747149e-07,8.04431786159969e-13,0.031591647770643626
2233,203933,T.J. Warren,2014,1,2014-15,37,213,113,0.5305164319248826,draft,10.558634,-11.738143,-3.0024228,17.947592,9.682341,-7.6407847,2.4898427,5.3466673,16.601475,3.49502,8.85099,10.940004,-5.644749,-0.8908127,-9.966032,8.039999,0.7722595,11.454738,3.914897,-8.613247,-15.479704,11.622551,-9.013243,5.4270973,4,Midrange Shot Creators,0.999999999971962,7.126415674911743e-10,1.178364406345025e-19,2.728158840955605e-11,3.188530685837646e-16,7.591217379860432e-13,0.999999999971962
2234,203933,T.J. Warren,2014,2,2015-16,47,440,221,0.5022727272727273,draft,6.647129,-14.587041,-3.9007459,15.314699,10.521036,-3.4104972,2.5439177,2.4320977,17.565098,0.17453694,4.9364395,7.1570406,-4.138575,-3.8146768,-5.1059494,0.7826599,1.2108582,4.7510815,2.4948559,-9.226286,-14.144144,10.325514,-10.691244,-0.29150105,4,Midrange Shot Creators,0.9962463201867988,0.02695633851568048,4.909879832198661e-07,1.1623591695358421e-10,0.0010669459398167799,0.0026862427691672274,0.9962463201867988
2235,203933,T.J. Warren,2014,3,2016-17,66,813,403,0.4956949569495695,draft,7.7836113,-7.9807615,-0.11537057,14.72713,8.725355,-0.03638029,4.1939125,-2.0526586,17.415663,1.0126934,2.1183312,8.910472,-5.6133895,0.3753702,-6.4430847,3.1494598,-1.0095474,3.249364,6.8408203,-7.816985,-17.138235,6.2499905,-6.467968,0.8177519,0,Rim Pressure Drivers,0.9849930035637805,0.07860372023676616,0.9849930035637805,2.6853012773243953e-08,0.014891237300768936,2.8122389759200383e-06,0.00011292004346318465
2236,203933,T.J. Warren,2014,4,2017-18,65,1063,529,0.4976481655691439,draft,14.698996,-3.5370595,1.8918957,14.766748,6.6832056,-2.531199,6.4556026,-2.182637,22.222992,6.062129,6.928542,12.246357,-9.924953,4.1397886,-12.978684,5.647764,0.1668607,9.4162655,6.570025,-11.18736,-18.297016,13.065268,-9.235153,5.522878,0,Rim Pressure Drivers,0.9961384345826019,0.026582011362108537,0.9961384345826019,1.6780032173434869e-06,3.966387114510446e-08,0.00038620530171185074,0.0034736424485991785
2237,203934,Lamar Patterson,2014,2,2015-16,27,80,28,0.35,draft,10.64101,-3.726932,7.1320286,3.625185,1.2034932,-2.0421956,7.441079,0.37762678,14.743534,-1.4201956,0.23220494,12.27698,-5.7913833,-4.670914,-4.3850346,1.5890281,-2.3689175,3.807653,7.577219,-11.555917,-8.234855,-1.5963286,-12.763724,-0.5244912,2,Arc-Heavy Spacers,0.9999998871272303,1.918785468744075e-06,1.604612744980908e-32,3.084202657147107e-11,0.9999998871272303,2.0524506571602853e-13,1.1284172223907719e-07
2238,203935,Marcus Smart,2014,1,2014-15,65,474,175,0.3691983122362869,draft,4.7625227,-6.7919083,-0.69041634,13.187341,6.0799084,1.4275686,8.024385,-3.6525354,8.4635725,-4.4823575,-0.56258166,11.0132675,-1.5219215,1.4859803,-2.059146,2.002053,-3.3683772,8.283723,-1.6944058,-3.2924395,-18.401487,-2.2849245,-7.5062575,2.181425,0,Rim Pressure Drivers,0.9997557164041231,0.0023817566337887125,0.9997557164041231,0.0002061854979056417,5.886587665236207e-231,1.8907920288152978e-91,3.809809797349237e-05
2239,203935,Marcus Smart,2014,2,2015-16,61,525,184,0.3504761904761905,draft,6.1716356,-0.6464192,-1.1445072,14.644693,3.2782297,2.051885,2.8809164,-2.4344497,8.520984,-8.749201,5.638142,2.7013705,-2.0262313,-0.11468813,-8.712989,6.20416,1.3078337,10.4927845,2.679738,-3.1814375,-17.37571,8.573338,-1.0838063,3.5829682,1,Balanced Three-Level Scorers,0.999879477947132,0.0012080671606084894,1.1454900293312637e-11,0.999879477947132,9.071600774559009e-269,1.5718763538837494e-164,0.0001205220414149219
2240,203935,Marcus Smart,2014,3,2016-17,79,740,269,0.3635135135135135,draft,5.8780394,-6.7246866,1.4243307,10.280365,4.318733,0.23735881,3.0329084,-1.9783279,15.144117,-1.8947256,-0.26067278,6.3247595,-4.698678,-2.6601381,-2.5124102,1.0046582,-0.26163256,1.8030258,5.0056024,-4.6489515,-13.75252,3.9129076,-7.14504,1.2243396,0,Rim Pressure Drivers,0.9988126291924599,0.009778368018602346,0.9988126291924599,1.9456408544763482e-07,8.886054495888565e-06,0.0009766208500106332,0.00020166933894865319
2241,203935,Marcus Smart,2014,4,2017-18,54,512,189,0.369140625,draft,4.500883,-3.9430757,0.6240881,12.49301,0.72589564,2.3279934,3.925346,-5.2424827,7.5798264,-3.269992,5.480342,9.711042,-7.5970716,9.531816,-2.9781137,-5.8759327,-7.0442715,9.615187,0.65603805,-4.9288297,-16.821083,1.3644512,-2.14332,9.814746,0,Rim Pressure Drivers,0.9999995968520028,6.339111963500773e-06,0.9999995968520028,4.03145842852762e-07,0.0,3.442490286069951e-234,2.1507672655160243e-12
2242,203937,Kyle Anderson,2014,1,2014-15,24,89,31,0.348314606741573,draft,7.7075887,-6.2737823,3.4518356,7.17344,2.345596,-0.619694,5.288125,0.77668273,16.590813,-0.5869024,6.6354885,3.2087815,-5.531952,-6.472929,-2.74747,0.68525124,1.7650088,1.1769295,8.978162,-9.034346,-6.1497164,5.5403523,-7.5532894,-1.4942079,2,Arc-Heavy Spacers,0.9209121664652756,0.277477517669737,2.1411866783200415e-18,5.4021083718228975e-17,0.9209121664652756,0.00012662900958173567,0.07896120452514478
2243,203937,Kyle Anderson,2014,2,2015-16,70,295,138,0.4677966101694915,draft,3.6835735,-17.024324,-4.410821,8.835083,0.49380875,1.3432609,1.3437927,-3.6474547,16.533676,-5.0416718,5.497891,4.2435026,-5.292576,-5.35009,-5.0879354,-0.69883245,1.8811747,5.603753,8.769823,-8.606744,-11.181239,5.5635166,-9.534045,-3.5845788,2,Arc-Heavy Spacers,0.9377085700246962,0.23538819787416942,6.9514467290301466e-09,2.2808039204094723e-20,0.9377085700246962,0.0003498106179478365,0.061941612405907544
2244,203937,Kyle Anderson,2014,3,2016-17,58,207,93,0.4492753623188406,draft,2.834865,-3.3230438,-4.094908,19.117558,7.3448467,-3.0148106,11.441147,-6.4987283,9.762024,4.7590556,-0.7150645,15.646387,-4.424889,-3.887865,-1.3100954,-0.10786557,-3.3502336,5.637388,17.369987,-10.41811,-17.82078,7.419182,-5.851427,3.5128193,4,Midrange Shot Creators,0.9999999999999787,5.50550418288702e-13,8.951472455765958e-32,1.4957237399029833e-18,1.915212635904334e-14,3.100442759831232e-141,0.9999999999999787
2245,203937,Kyle Anderson,2014,4,2017-18,74,438,231,0.5273972602739726,draft,16.255297,-2.1748023,3.3136742,12.014019,8.465515,0.4678371,4.873104,-2.4284847,21.711687,-3.0174763,7.9867463,11.035366,-11.766111,3.4679222,-15.8785,5.7482996,-0.42712617,10.999016,8.478101,-16.236952,-16.081915,11.972317,-14.0606365,2.8558316,4,Midrange Shot Creators,0.999999763643586,3.842683442422765e-06,1.3760861210344303e-12,8.221121159118982e-15,3.868444364225532e-14,2.3635499391253996e-07,0.999999763643586
2246,203939,Dwight Powell,2014,1,2014-15,20,67,31,0.4626865671641791,draft,11.285406,-19.732183,-6.3350143,20.294685,14.23007,-11.721954,-0.25851497,-1.6768754,6.3878355,-4.5225964,15.910421,11.645229,-4.5215087,-12.914902,-14.882862,3.833899,6.342964,23.907116,1.2205526,-14.903503,-10.643112,15.661724,-19.486408,-2.8953211,4,Midrange Shot Creators,0.9998430144572571,0.0015333258252102197,2.127538890668121e-26,8.455296011284365e-43,0.00015682581834834813,1.5972439438470316e-07,0.9998430144572571
2247,203939,Dwight Powell,2014,2,2015-16,61,296,146,0.4932432432432432,draft,15.87471,-11.607462,-4.2616854,21.830177,17.729664,-15.348099,11.33909,2.4022458,10.394144,10.017208,20.34673,17.829332,-2.579839,-11.496022,-15.631879,4.1223984,4.7072463,20.160295,3.3813767,-19.355436,-12.021301,19.243404,-17.522274,-8.876552,2,Arc-Heavy Spacers,0.9991614926100264,0.006910082808295888,1.5184794638309578e-06,1.1026872580250308e-47,0.9991614926100264,0.0008095013890939605,2.7487521417311047e-05
2248,203939,Dwight Powell,2014,3,2016-17,73,376,194,0.5159574468085106,draft,12.6308,-11.836298,-4.3331227,29.54261,17.040611,-15.568865,13.632556,-8.293424,4.7521563,12.804169,15.278645,26.048252,-2.4816425,-0.49496424,-11.718674,-3.7702775,-2.1085732,24.825207,-0.06666851,-16.419083,-20.460754,17.07704,-16.226002,-3.7215872,4,Midrange Shot Creators,0.9943849473200641,0.03469817038008647,0.005615052679935316,3.6789875622817847e-22,1.4709994840132967e-104,5.432698524663219e-218,0.9943849473200641
2249,203939,Dwight Powell,2014,4,2017-18,78,428,255,0.5957943925233645,draft,15.900763,5.40682,0.767828,18.487011,2.0289373,-4.8306675,10.143198,-8.407401,26.100632,11.73834,8.119918,26.453156,-19.003342,13.393146,-13.567368,6.127581,-4.173997,23.210258,18.70716,-14.429092,-27.80732,15.941465,-12.796282,21.436522,4,Midrange Shot Creators,0.9999998626079597,2.308244904253527e-06,1.4060583111036806e-16,1.3739203440991684e-07,2.2004507100093698e-192,0.0,0.9999998626079597
2250,203940,Adreian Payne,2014,1,2014-15,32,220,91,0.4136363636363636,draft,4.4006996,-4.5666356,-3.2532802,18.398441,8.124366,-7.1729927,6.322977,-7.9206543,13.67823,7.72093,4.8635263,16.621243,2.5244899,-7.3521953,-0.60553634,-2.6853857,0.71930194,6.0115523,8.981133,-6.092908,-21.288643,6.1171174,-6.828004,-4.932402,4,Midrange Shot Creators,0.9999999994273026,1.2760062975079366e-08,6.623216607237785e-20,5.726966470202199e-10,2.332825063375182e-18,1.9779198089936907e-148,0.9999999994273026
2251,203940,Adreian Payne,2014,2,2015-16,45,145,53,0.3655172413793103,draft,9.54862,-9.660911,3.828478,17.55643,13.353428,-6.200013,4.649329,-6.6372147,8.565097,2.8645928,3.2836404,17.785105,-2.6415832,-5.9396577,-3.9802778,-0.6481313,-3.6621637,8.178642,-3.441144,-1.7034745,-21.733212,-0.71811974,-9.245716,-3.8015075,4,Midrange Shot Creators,0.9998128897406362,0.0017932121361228662,5.805710045963451e-14,0.00018711025930450635,1.7565696526744526e-35,6.4831930905056125e-22,0.9998128897406362
2252,203940,Adreian Payne,2014,3,2016-17,15,54,23,0.4259259259259259,draft,4.9079356,-0.01828742,-8.138493,15.601845,6.3852153,-1.0538342,5.5830717,-10.151605,12.763407,-4.2301807,2.5235622,18.19172,-0.21248174,-1.0077503,-8.927026,-0.0033334494,-4.004469,10.574083,19.53164,-17.929302,-23.253601,4.3861957,-8.138302,-1.1012878,4,Midrange Shot Creators,0.9999999995789608,9.51070085425118e-09,2.6108978066468875e-49,4.2104611463603605e-10,2.7523611301029823e-17,4.313933916827462e-167,0.9999999995789608
2253,203943,Noah Vonleh,2014,1,2014-15,22,76,30,0.3947368421052631,draft,5.9108577,-9.619758,-6.652876,18.412167,15.517595,-5.377819,-6.1998334,2.0569837,7.4121795,-13.371603,3.0268748,12.8595295,-10.5835495,-1.7817515,-11.493814,10.619333,-4.0880013,20.559032,6.5508375,-9.977663,-20.55655,7.210716,-10.82258,16.882275,4,Midrange Shot Creators,0.9999999999999432,1.4786071831255303e-12,1.1509779045145605e-46,5.145534644918045e-14,2.374006914768643e-116,6.697610869323929e-48,0.9999999999999432
2254,203943,Noah Vonleh,2014,2,2015-16,74,278,117,0.420863309352518,draft,6.989382,-6.1389465,-5.035906,20.89051,11.187546,-13.859219,9.279194,-7.6099358,3.082958,3.9627924,12.055289,20.989998,-3.9656808,-6.2795563,-6.167186,-3.9604845,-1.093586,22.290003,11.817987,-19.22358,-13.558184,13.173462,-15.794582,0.8433825,4,Midrange Shot Creators,0.999999962337143,6.814941708579186e-07,3.7662838068035505e-08,1.6858709135747076e-14,3.1750044087265142e-96,0.0,0.999999962337143
2255,203943,Noah Vonleh,2014,3,2016-17,64,269,129,0.4795539033457249,draft,9.341827,-7.321588,-9.953341,34.661137,21.699,-12.725004,13.113932,-6.4948664,3.6933994,0.6154249,12.438716,21.631214,0.03604269,-9.180772,-13.192701,1.0017622,4.7684927,26.956085,0.5555835,-18.041027,-28.757505,20.778713,-17.864262,0.68732,4,Midrange Shot Creators,0.9999999094051445,1.5597597493382885e-06,9.059485864414365e-08,1.4557685960408907e-28,2.270356779943829e-144,1.6275708642885102e-182,0.9999999094051445
2256,203943,Noah Vonleh,2014,4,2017-18,52,234,104,0.4444444444444444,draft,12.5095415,-7.0960274,4.5187526,19.868515,14.064801,-2.378996,2.1865897,-4.216228,10.755508,-5.2311153,6.818034,14.411387,-14.099408,3.1868134,-11.260931,0.5009159,-2.3641226,14.846803,7.8924365,-13.5366,-16.62202,9.998037,-15.315256,7.08902,4,Midrange Shot Creators,0.9999999618836178,6.920723941672706e-07,5.384625063826443e-10,3.757791698099486e-08,2.66480703777318e-62,2.6021238351328323e-26,0.9999999618836178
2257,203944,Julius Randle,2014,2,2015-16,81,835,358,0.4287425149700599,draft,10.272993,4.3629975,-5.6520195,28.376942,11.507752,-9.269151,14.955707,-5.588835,7.009183,5.480191,7.579465,18.968163,1.855283,1.4766136,-9.095924,6.890048,-4.1255255,20.776325,0.8404689,-8.426525,-27.601091,13.555116,-2.1019711,10.064529,4,Midrange Shot Creators,0.9521437846759401,0.19215395374157138,3.384831184502568e-30,0.04785621532406577,0.0,0.0,0.9521437846759401
2258,203944,Julius Randle,2014,3,2016-17,74,773,377,0.4877102199223803,draft,12.208109,-12.98059,-2.7225862,17.066715,10.018711,-8.190003,0.80033314,0.15588355,17.667913,4.2805624,8.981942,14.55755,-8.329224,-0.9431362,-12.182936,7.254206,0.6915561,15.232155,5.05048,-8.052707,-16.787209,13.32744,-12.605017,3.7277484,3,Interior Finishers,0.9425322876221852,0.22039407914698367,3.248205726753404e-19,6.220074081469008e-23,5.7096774306819356e-05,0.9425322876221852,0.057410615603510136
2259,203944,Julius Randle,2014,4,2017-18,82,902,504,0.5587583148558758,draft,24.504288,7.9468603,12.235353,15.55621,6.696748,-5.8066483,2.2511823,-11.849215,28.428463,10.042877,14.365131,12.328136,-25.171576,6.416196,-14.660268,-1.2368839,-7.0044317,13.416984,7.067496,-10.782276,-21.50056,24.161926,-6.5656004,16.400455,4,Midrange Shot Creators,0.9999999999071747,2.2372047566419137e-09,2.2580897120382304e-16,9.282895433536472e-11,2.1602489116728178e-200,4.908303250078285e-103,0.9999999999071747
2260,203946,Cameron Bairstow,2014,2,2015-16,16,40,13,0.325,draft,3.6930323,-12.772258,1.565815,9.886269,-3.2007334,8.824027,5.821171,-1.1189399,17.91763,-4.6519885,3.5535197,1.8906822,-1.2213349,0.28187087,-3.370689,-5.0633345,4.9952936,-4.1125503,15.137162,-9.783407,-10.116301,2.0118234,-6.734863,-7.036367,4,Midrange Shot Creators,0.9999364057101781,0.000678117420200338,7.780234697406188e-45,1.6595176943562982e-48,6.359307959839417e-05,1.2102236268371823e-09,0.9999364057101781
2261,203948,Johnny O'Bryant III,2014,1,2014-15,31,120,44,0.3666666666666666,draft,9.740194,-9.740364,3.8413794,12.3635435,4.6438394,-3.1670249,5.299429,-2.9243073,20.75547,6.8682623,4.7457943,7.5581503,-6.99708,-0.6124558,-3.9911544,1.036933,-1.7986898,1.3492916,3.9745264,-4.2039466,-13.84668,8.131631,-4.814845,-1.0301969,2,Arc-Heavy Spacers,0.9800070351969024,0.09991891396585297,6.499667000412679e-13,6.032929636121817e-11,0.9800070351969024,0.0003863243057200751,0.019606640436400983
2262,203948,Johnny O'Bryant III,2014,2,2015-16,59,209,86,0.4114832535885167,draft,7.8171806,-19.183628,-1.0968119,17.60544,12.936725,-5.2115054,3.1371877,-5.83131,10.0763855,-4.609038,7.2122927,10.43895,-7.9578857,-9.212091,-6.6162605,0.5050961,0.6955231,12.839859,1.1967509,-9.909393,-13.350726,8.522572,-16.316204,-3.9215193,4,Midrange Shot Creators,0.9991667728317289,0.006972951701508772,3.745405596134264e-13,6.663425609509281e-19,6.667567329322276e-05,0.0007665514946049451,0.9991667728317289
2263,203948,Johnny O'Bryant III,2014,3,2016-17,10,30,15,0.5,draft,14.43823,-5.4424667,2.819658,24.556557,23.899744,-4.6214237,9.951534,-8.440504,20.446718,9.684038,1.2838573,28.470387,8.796268,-8.388745,-9.401772,-1.4835685,-0.75995255,4.9651136,0.12152028,-9.28508,-33.68041,2.310966,-16.545444,-15.276451,4,Midrange Shot Creators,0.9999999076538344,1.5881435937984778e-06,1.715985443707802e-128,9.234616207899815e-08,4.705339453290012e-20,5.2554699263111e-130,0.9999999076538344
2264,203948,Johnny O'Bryant III,2014,4,2017-18,35,169,68,0.4023668639053254,draft,8.914556,-2.7958236,4.197054,18.087894,10.148749,0.42452002,0.19946516,-4.6533794,13.091433,-5.3778734,-0.8601683,13.78683,-5.6567163,0.66363275,-4.966076,2.0419526,-3.6905527,6.888266,-0.27547836,0.21606004,-26.715189,-1.655905,-5.941235,7.2532315,1,Balanced Three-Level Scorers,0.9883780737258071,0.06332820659862343,1.583884009604304e-10,0.9883780737258071,2.2420236263571214e-135,1.0169249816897619e-63,0.01162192611580169
2265,203950,Jarnell Stokes,2014,1,2014-15,12,37,21,0.5675675675675675,draft,26.25232,-4.283359,-4.964464,11.3597355,23.838066,-12.575039,5.859927,3.0164008,25.057579,4.6303678,15.828958,26.45197,-2.8962824,0.22167468,-27.826857,12.110596,-4.973185,24.42469,9.331554,-32.688293,-13.888519,15.618034,-24.733536,-9.07608,3,Interior Finishers,0.9999999999999574,1.2447954241112406e-12,2.909748372924727e-123,3.238295839405511e-94,4.350772263305785e-14,0.9999999999999574,2.0696177397354275e-21
2266,203952,Andrew Wiggins,2014,1,2014-15,82,1136,497,0.4375,draft,12.414284,-7.115778,1.494546,19.331505,12.909998,-4.8455653,7.1117373,-3.431903,8.287012,1.207992,6.4498606,17.28004,-2.5727842,0.97454715,-11.610128,2.056019,-1.3956308,14.6224575,0.3885752,-9.769907,-18.951416,6.9235363,-12.572399,-3.2300973,0,Rim Pressure Drivers,0.9999790887441784,0.00024651315304734164,0.9999790887441784,8.261441065740016e-09,2.2241382623653434e-47,2.68632009662091e-08,2.087613117852719e-05
2267,203952,Andrew Wiggins,2014,2,2015-16,81,1294,594,0.4590417310664605,draft,8.514532,-9.3338585,-0.93508077,16.259914,8.612842,-6.370192,5.8886013,-3.2155042,11.213264,3.4675627,7.025526,14.5656805,-5.779531,-0.7654077,-6.6396174,-1.1813713,-1.7865293,11.353538,4.855961,-9.844671,-15.882656,8.933083,-11.1025715,-0.4857713,0,Rim Pressure Drivers,0.9992051637534644,0.006468271614187306,0.9992051637534644,6.826798863767438e-08,8.5426450835731e-25,3.589839775504409e-29,0.000794767978550024
2268,203952,Andrew Wiggins,2014,3,2016-17,82,1569,709,0.4518801784576163,draft,7.473146,-11.390621,0.51425934,15.345505,10.744136,-4.3915486,-0.7443924,-4.7480907,8.985188,-3.3026142,4.5765224,14.331324,-10.797939,-0.7861976,-7.620596,-1.519109,-3.6056974,13.121639,6.3409567,-9.098058,-16.507633,7.2852325,-12.954705,3.7303066,0,Rim Pressure Drivers,0.9998723193090496,0.0013564723369620785,0.9998723193090496,8.065973486096928e-05,3.744719026951661e-55,7.451103042369901e-37,4.7020956086803e-05
