PLAYER_ID,PLAYER_NAME,player_name_key,draft_year,INPUT_SEASON,FORECAST_SEASON,predicted_class,actual_class,label_known,is_correct,sleeper_probability,neutral_probability,bust_probability,confidence_rating,confidence_score,uncertainty_proxy,holdout_split_tag,actual_years5_7_perf_score_component_mean,predicted_years5_7_perf_score_component_mean,performance_pred_error_component_mean,actual_scoring_metric_score,actual_efficiency_metric_score,actual_playmaking_metric_score,actual_defense_metric_score,actual_control_metric_score,predicted_scoring_metric_score,predicted_efficiency_metric_score,predicted_playmaking_metric_score,predicted_defense_metric_score,predicted_control_metric_score,actual_years5_7_games_avg,actual_years5_7_minutes_avg,actual_years5_7_points_avg,actual_years5_7_rebounds_avg,actual_years5_7_assists_avg,boxscore_target_support_flag,performance_test_prediction_available,identity_source,classification_support_flag,forecast_support_flag,block1_ready_flag,deliverable3_block1_note
,Earl Clark,earl clark,,,,Bust,,0,,0.0004364806,0.021275917,0.97828764,High,0.97828764,0.021712359999999986,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2248.0,Earl Watson,earl watson,2000,2001-2005,2005-2008,Neutral,Neutral,1,1.0,0.044016946,0.77999437,0.17598866,High,0.77999437,0.22000562999999995,Train,37.98850278651359,,,31.052518233601017,30.165235306213635,75.64345150997144,45.846653470677175,7.234655412104687,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Ed Davis,ed davis,,,,Neutral,Bust,1,0.0,0.0028362523,0.56250155,0.43466222,Medium,0.56250155,0.43749845,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Eddie Gill,eddie gill,,,,Bust,,0,,0.0033707202,0.014952105,0.9816773,High,0.9816773,0.018322700000000025,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Eddie Griffin,eddie griffin,,,,Bust,,0,,0.00024006041,0.033751305,0.9660086,High,0.9660086,0.033991400000000005,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2067.0,Eddie House,eddie house,1999,2000-2004,2004-2007,Bust,Bust,1,1.0,0.0016658505,0.027190816,0.97114336,High,0.97114336,0.02885663999999999,Train,35.67308436780185,,,53.68253174826215,32.997647032014285,41.09094771022882,43.83754284039533,6.756752508108693,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Eddie Jones,eddie jones,,,,Sleeper,Neutral,1,0.0,0.8967984,0.09639861,0.006802958,High,0.8967984,0.1032016,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Eddie Robinson,eddie robinson,,,,Bust,,0,,0.005094502,0.063975856,0.93092954,High,0.93092954,0.06907045999999994,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2201.0,Eddy Curry,eddy curry,2000,2001-2005,2005-2008,Neutral,Neutral,1,1.0,0.00058260537,0.906737,0.09268038,High,0.906737,0.09326299999999998,Train,36.017001453778576,,,57.4917024507929,68.48844453438751,0.0,13.380251651103462,40.72460863260899,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Edmond Sumner,edmond sumner,,,,Bust,,0,,0.0064417496,0.17046568,0.82309246,High,0.82309246,0.17690753999999997,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2059.0,Eduardo Najera,eduardo najera,1999,2000-2004,2004-2007,Bust,Bust,1,1.0,0.01576288,0.13052137,0.8537158,High,0.8537158,0.14628419999999998,Train,30.34815194328176,,,17.752587762826266,38.84645656070285,18.23616520302357,34.7488419878631,42.15670820199302,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Ekpe Udoh,ekpe udoh,,,,Bust,Bust,1,1.0,0.0006393891,0.05921641,0.94014424,High,0.94014424,0.059855760000000036,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Elden Campbell,elden campbell,,,,Bust,,0,,0.010948159,0.35910606,0.6299458,Medium,0.6299458,0.3700542,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203901.0,Elfrid Payton,elfrid payton,2014,2014-2018,2018-2021,Neutral,Bust,1,0.0,0.05026214,0.66492,0.28481787,Medium,0.66492,0.33508000000000004,Train,41.56173424646124,,,34.303257639236826,14.284888433687208,77.69942331364794,54.72080744551312,26.8002944002211,,,,,,50.0,1326.6888886666666,511.3333333333333,216.0,282.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
1882.0,Elton Brand,elton brand,1999,1999-2003,2003-2006,Sleeper,Sleeper,1,1.0,0.99445033,0.0048980354,0.000651707,High,0.99445033,0.005549669999999951,Train,56.461259106178545,,,62.25997612429429,54.491367360688514,22.01211768822306,87.21066897326925,56.33216538441757,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Emanual Davis,emanual davis,,,,Bust,,0,,0.0024217395,0.0128626395,0.9847157,High,0.9847157,0.015284300000000028,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2731.0,Emeka Okafor,emeka okafor,2003,2004-2008,2008-2011,Sleeper,Neutral,1,0.0,0.85377043,0.09887598,0.04735351,High,0.85377043,0.14622957000000003,Test,45.13584018105613,37.8576414,-7.278196819999998,31.07811974284849,55.95698159943576,3.463971020980478,65.93350484788338,69.24662369413255,39.92515,44.67547,33.07635,43.24141,28.369827,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Emmanuel Mudiay,emmanuel mudiay,,,,Neutral,,0,,0.0016315274,0.7779597,0.2204088,High,0.7779597,0.22204029999999997,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202683.0,Enes Freedom,enes freedom,2011,2011-2015,2015-2018,Neutral,Neutral,1,1.0,0.1082388,0.7187574,0.17300385,High,0.7187574,0.2812426,Train,53.38480389310443,,,68.36246569095003,78.10544514503746,3.462476781086901,25.541857060665464,91.4517747877823,,,,,,75.0,1694.4044443333332,1023.6666666666666,642.0,68.33333333333333,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
202339.0,Eric Bledsoe,eric bledsoe,2010,2010-2014,2014-2017,Neutral,Neutral,1,1.0,0.0041747377,0.9526461,0.043179173,High,0.9526461,0.04735389999999995,Train,50.82708648485511,,,62.000480612932186,50.2499721758073,53.96124841058065,67.9216870088025,20.00204421615288,,,,,,59.333333333333336,2011.531111,1133.0,289.3333333333333,367.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
201569.0,Eric Gordon,eric gordon,2007,2008-2012,2012-2015,Neutral,Neutral,1,1.0,0.030325638,0.9517815,0.017892888,High,0.9517815,0.04821850000000005,Train,33.70034959212374,,,47.76089349754804,39.74934134130229,34.13471948544964,44.88180092323195,1.974992713086798,,,,,,55.666666666666664,1779.7294446666667,839.6666666666666,133.66666666666666,191.33333333333334,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Eric Maynor,eric maynor,,,,Bust,,0,,0.01794342,0.036460664,0.945596,High,0.945596,0.05440400000000001,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Eric Piatkowski,eric piatkowski,,,,Bust,Bust,1,1.0,0.0058920076,0.34413293,0.64997506,Medium,0.64997506,0.35002493999999995,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Eric Snow,eric snow,,,,Neutral,Neutral,1,1.0,0.23546538,0.73135716,0.03317742,High,0.73135716,0.26864284000000005,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202682.0,Eric Williams,derrick williams,2011,2011-2015,2015-2018,Bust,Bust,1,1.0,0.0014744672,0.49829838,0.50022715,Low,0.50022715,0.49977285000000005,Train,35.48939985316737,,,47.16271737053978,44.01673053659606,19.99059925145773,34.34857154780943,31.928380559433844,,,,,,44.0,749.2350000000001,350.6666666666667,142.33333333333334,34.333333333333336,ok,,fuzzy_name_fallback:derrick williams,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Erick Dampier,erick dampier,,,,Bust,Neutral,1,0.0,0.00021621604,0.071104996,0.9286788,High,0.9286788,0.07132119999999997,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Erick Strickland,erick strickland,,,,Bust,,0,,0.0039457786,0.19079304,0.8052612,High,0.8052612,0.1947388,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
101141.0,Ersan Ilyasova,ersan ilyasova,2005,2009-2013,2013-2016,Neutral,Neutral,1,1.0,0.0011510315,0.8429652,0.15588377,High,0.8429652,0.15703480000000003,Train,33.47338511741792,,,42.67583647693365,32.915128016790575,18.91959104101413,28.942845286161976,43.91352476618927,,,,,,62.333333333333336,1559.299444666667,684.6666666666666,340.6666666666667,65.0,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Ervin Johnson,ervin johnson,,,,Bust,,0,,0.0010195259,0.103011236,0.8959693,High,0.8959693,0.10403070000000003,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
,Etan Thomas,etan thomas,,,,Bust,Bust,1,1.0,0.0010864496,0.11914556,0.879768,High,0.879768,0.120232,,,,,,,,,,,,,,,,,,,,,,,label_known,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
203095.0,Evan Fournier,evan fournier,2012,2012-2016,2016-2019,Neutral,Neutral,1,1.0,0.16444108,0.50820655,0.32735237,Low,0.50820655,0.49179344999999997,Train,34.72051000256442,,,54.36314708601566,48.17529727711619,35.67217477456898,27.549130362462726,7.842800512658527,,,,,,68.66666666666667,2208.0527779999998,1135.3333333333333,215.66666666666666,220.66666666666666,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
,Evan Mobley,evan mobley,,,,Sleeper,,0,,0.63771576,0.35921243,0.0030718085,Medium,0.63771576,0.36228424000000004,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
202323.0,Evan Turner,evan turner,2010,2010-2014,2014-2017,Neutral,Neutral,1,1.0,0.40216658,0.5415948,0.056238644,Low,0.5415948,0.45840519999999996,Test,36.750729782877634,37.841153399999996,1.090423599999994,30.10542777678028,20.870057065606744,56.894824433777934,49.55965032669177,26.323689311531425,39.90526,44.656597,33.06225,43.22408,28.35758,76.0,2062.991666666667,739.6666666666666,353.6666666666667,337.6666666666667,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Fabricio Oberto,fabricio oberto,,,,Bust,,0,,0.006714982,0.35931116,0.6339739,Medium,0.6339739,0.3660261,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
2436.0,Flip Murray,flip murray,2001,2002-2006,2006-2009,Neutral,Bust,1,0.0,0.0076602316,0.5293848,0.46295497,Low,0.5293848,0.4706152,Test,31.890950563895206,40.3670004,8.4760496,40.35568725177849,27.551779648566853,36.65092366399205,50.27166226712032,4.6246999880182935,42.59343,47.74985,35.1558,46.193577,30.142345,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1922.0,Francisco Elson,francisco elson,2002,2003-2007,2007-2010,Bust,Bust,1,1.0,0.00043266095,0.06377598,0.9357914,High,0.9357914,0.06420859999999995,Train,20.217165982844122,,,9.679895708014143,5.420976780866725,7.970295827615118,27.58045692700272,50.434204670721904,,,,,,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
101128.0,Francisco Garcia,francisco garcia,2004,2005-2009,2009-2012,Bust,Bust,1,1.0,0.0028163712,0.14668848,0.8504952,High,0.8504952,0.1495048,Test,35.133941722956145,37.6257016,2.4917593999999994,30.49784955153238,38.34358977708941,26.81368607572348,69.5581588435547,10.456424366880766,39.62571,44.408043,32.883846,43.004414,28.206495,0.0,0.0,0.0,0.0,0.0,missing_all_stats_window,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
,Frank Jackson,frank jackson,,,,Bust,,0,,0.0049167294,0.30432555,0.6907577,Medium,0.6907577,0.30924229999999997,,,,,,,,,,,,,,,,,,,,,,,prediction_only,classification_only,name_only_merge,classification probabilities only; no linked performance component row in current split table
1626163.0,Frank Kaminsky,frank kaminsky,2015,2015-2019,2019-2022,Neutral,Bust,1,0.0,0.009792293,0.8162813,0.17392634,High,0.8162813,0.1837187,Test,43.713494989616386,41.6079796,-2.1055154000000016,47.17050491856098,48.851912818665966,44.90205311965208,30.644182099162105,46.99882199204081,44.29968,49.121784,36.23972,47.289036,31.089678,31.666666666666668,557.7227777666667,261.0,135.0,55.666666666666664,ok,1.0,player_id_all_stats,label_known,test_prediction_available,ready_for_name_or_id_merge,classification probabilities plus test-set performance forecast available
1628373.0,Frank Ntilikina,frank ntilikina,2017,2017-2021,2021-2024,Bust,Bust,1,1.0,0.0038843644,0.04302522,0.9530904,High,0.9530904,0.046909599999999996,Train,23.377078663005083,,,18.56925201154407,16.512561176004137,40.77364692369332,30.289307035236707,10.740626168547184,,,,,,36.666666666666664,445.0488889,126.66666666666667,49.0,43.666666666666664,ok,,player_id_all_stats,label_known,actual_target_only,ready_for_name_or_id_merge,classification probabilities available; only realized target-side performance components available
