row_id,weighted_mse_total,attempt_mse,attempt_mass_in,attempt_mass_recon,attempt_corr,made_mse,made_mass_in,made_mass_recon,made_corr,rate_mse,rate_mass_in,rate_mass_recon,rate_corr
557,0.0014663165202364326,3.491192910587415e-05,0.9999999403953552,1.0000001192092896,0.21669248318214743,8.281661393994e-06,0.39696699380874634,0.4226961135864258,0.21820528105679388,0.004269368946552277,178.03282165527344,171.39779663085938,0.9392730726007957
2034,0.0014784361701458693,1.1438394722063094e-05,1.0,1.0000001192092896,0.3353558503001384,3.935478616767796e-06,0.4818941652774811,0.48112952709198,0.32331676046186225,0.004389186855405569,214.7383270263672,209.4931182861328,0.9478802699393302
1855,0.001495057251304388,7.412247214233503e-05,1.0,0.9999999403953552,0.2772560059547029,3.887130878865719e-05,0.517037034034729,0.4010178744792938,0.3074056131811337,0.0041461908258497715,114.59650421142578,103.34124755859375,0.9557326447117909
1907,0.0015616357559338212,9.690385923022404e-05,1.0,1.0000001192092896,0.3633670333680836,4.744484613183886e-05,0.482142835855484,0.36331427097320557,0.382774252101339,0.00425186101347208,84.07128143310547,77.1665267944336,0.9421528985432548
1909,0.0015756494831293821,0.0002354128664592281,1.0000001192092896,0.9999999403953552,0.32943689336969845,0.00011188652570126578,0.5664740204811096,0.3857223093509674,0.3427705265971126,0.003685050643980503,60.57088851928711,59.74966812133789,0.944446865138018
2232,0.0015803829301148653,4.3101757910335436e-05,1.0,0.9999998807907104,0.23526377764047704,2.2290456399787217e-05,0.4335259795188904,0.3953959345817566,0.24844309590740157,0.004544972442090511,159.24224853515625,151.59584045410156,0.9373834802367167
129,0.0016014364082366228,0.00015496378182433546,1.0,0.9999998807907104,0.19965304122754296,7.92632345110178e-05,0.46305933594703674,0.3776080310344696,0.2292220239510502,0.0041016279719769955,121.71836853027344,110.0068588256836,0.9510162950054317
354,0.0016189555171877146,7.299506978597492e-05,1.0,0.9999999403953552,0.2523704896132423,2.772944026219193e-05,0.4825425148010254,0.4081170856952667,0.2915879243018328,0.004554692655801773,149.78237915039062,143.365966796875,0.9405005490677282
881,0.0016282335855066776,0.00012887608318123966,1.0,0.9999998807907104,0.15142775329054411,4.425964652909897e-05,0.4393346309661865,0.4259580969810486,0.16657831827605413,0.004365293309092522,170.67138671875,159.62966918945312,0.9490585491578531
558,0.0016557513736188412,7.686745811952278e-05,1.0,0.9999999403953552,0.15887944070016946,2.0166562535450794e-05,0.41914498805999756,0.43169158697128296,0.17675644303222832,0.0046761529520154,186.92185974121094,181.80479431152344,0.9292119070364643
2004,0.001658598892390728,0.00011502953566377982,1.0,1.0,0.313350264763861,7.402194023597986e-05,0.4624808430671692,0.36391764879226685,0.2779527081471404,0.004408641252666712,93.23816680908203,84.53872680664062,0.9410593996001547
1291,0.001717593870125711,0.00014836913032922894,1.0,0.9999999403953552,0.20809437435079228,5.360071736504324e-05,0.4731457829475403,0.4336189031600952,0.22193276916284152,0.004546872805804014,150.44871520996094,142.16592407226562,0.955657852312622
352,0.0017223983304575086,5.6946431868709624e-05,1.0,0.9999998807907104,0.2453091035712676,2.113106347678695e-05,0.4644913673400879,0.4076426327228546,0.30196175789271396,0.004932962823659182,162.34376525878906,155.00833129882812,0.9358306940878572
1151,0.0017253991682082415,0.00013457582099363208,1.0,1.0,0.17491186250624485,5.0050937716150656e-05,0.46683356165885925,0.4402068853378296,0.18191413193280478,0.004622316919267178,177.79258728027344,168.66326904296875,0.956558267187731
1605,0.0017352021532133222,1.6350435544154607e-05,1.0,1.0000001192092896,0.29331659026408147,5.602855708275456e-06,0.42488956451416016,0.43557208776474,0.29164550289536056,0.0051397462375462055,182.68975830078125,177.8265838623047,0.9278116048336846
1679,0.0017368464032188058,6.305169517872855e-05,1.0,0.9999999403953552,0.25411820872677565,2.7402180421631783e-05,0.4600389897823334,0.3977142870426178,0.2874046322187271,0.004939177539199591,150.06155395507812,141.30360412597656,0.9385556240642133
184,0.0017399406060576439,8.165570034179837e-05,1.0,0.9999998807907104,0.19852887857693205,3.374461812200025e-05,0.45024630427360535,0.4235495626926422,0.20437672397894838,0.00487362127751112,170.330810546875,163.93045043945312,0.9356532854585373
585,0.0017452979227527976,5.6915534514700994e-05,1.0,1.0,0.20239964680262967,1.2293876352487132e-05,0.4337175786495209,0.4321335554122925,0.23373103364275893,0.005028265994042158,186.33502197265625,178.80545043945312,0.9349077007894662
355,0.0017551151104271412,3.506855864543468e-05,1.0,1.0,0.19554294709567913,1.0997184290317819e-05,0.3424242436885834,0.35574936866760254,0.18457203578300035,0.005127148237079382,126.00852966308594,122.03694152832031,0.9185407905727526
2269,0.0017667015781626105,3.636108522186987e-05,1.0,0.9999998807907104,0.25363020639184797,1.758916914695874e-05,0.4376922845840454,0.40852585434913635,0.2649232319822011,0.005138253793120384,171.53256225585938,166.40460205078125,0.9254523135049146
6,0.0017729203682392836,0.00015194097068160772,1.0,1.0,0.15065418608735257,4.1973522456828505e-05,0.41916167736053467,0.42445826530456543,0.1601241080305896,0.004737017676234245,172.6169891357422,169.20364379882812,0.9351576740948647
